,occupancy,bin1,bin2,H2S,temperature,humidity,timestamp,date,time
989,-1,29.44,36.15,-1,-1.0,-1.0,1639463400,2021-12-14,06:30:00
990,-1,29.75,49.41,-1,-1.0,-1.0,1639464000,2021-12-14,06:40:00
991,-1,28.97,44.72,-1,-1.0,-1.0,1639464600,2021-12-14,06:50:00
992,-1,29.49,37.46,-1,-1.0,-1.0,1639465200,2021-12-14,07:00:00
993,-1,30.51,34.55,-1,-1.0,-1.0,1639465800,2021-12-14,07:10:00
994,-1,33.72,32.48,-1,-1.0,-1.0,1639466400,2021-12-14,07:20:00
995,-1,37.75,32.48,-1,-1.0,-1.0,1639467000,2021-12-14,07:30:00
996,-1,38.2,31.69,-1,-1.0,-1.0,1639467600,2021-12-14,07:40:00
997,-1,37.11,31.7,-1,-1.0,-1.0,1639468200,2021-12-14,07:50:00
998,-1,31.81,31.69,-1,-1.0,-1.0,1639468800,2021-12-14,08:00:00
999,-1,31.81,30.92,-1,-1.0,-1.0,1639469400,2021-12-14,08:10:00
1000,-1,31.81,30.93,-1,-1.0,-1.0,1639470000,2021-12-14,08:20:00
1001,-1,31.03,30.92,-1,-1.0,-1.0,1639470600,2021-12-14,08:30:00
1002,-1,29.74,30.92,-1,-1.0,-1.0,1639471200,2021-12-14,08:40:00
1003,-1,29.75,50.16,-1,-1.0,-1.0,1639471800,2021-12-14,08:50:00
1004,-1,31.55,44.19,-1,-1.0,-1.0,1639472400,2021-12-14,09:00:00
1005,-1,31.55,43.62,-1,-1.0,-1.0,1639473000,2021-12-14,09:10:00
1006,-1,32.84,41.13,-1,-1.0,-1.0,1639473600,2021-12-14,09:20:00
1007,-1,34.65,41.22,-1,-1.0,-1.0,1639474200,2021-12-14,09:30:00
1008,-1,33.44,41.59,-1,-1.0,-1.0,1639474800,2021-12-14,09:40:00
1009,-1,32.39,42.05,-1,-1.0,-1.0,1639475400,2021-12-14,09:50:00
1010,-1,28.97,42.51,-1,-1.0,-1.0,1639476000,2021-12-14,10:00:00
1011,-1,28.96,41.15,-1,-1.0,-1.0,1639476600,2021-12-14,10:10:00
1012,-1,28.97,43.03,-1,-1.0,-1.0,1639477200,2021-12-14,10:20:00
1013,-1,28.96,42.48,-1,-1.0,-1.0,1639477800,2021-12-14,10:30:00
1014,-1,28.96,39.98,-1,-1.0,-1.0,1639478400,2021-12-14,10:40:00
1015,-1,28.96,39.7,-1,-1.0,-1.0,1639479000,2021-12-14,10:50:00
1016,-1,29.58,39.98,-1,-1.0,-1.0,1639479600,2021-12-14,11:00:00
1017,-1,29.48,39.97,-1,-1.0,-1.0,1639480200,2021-12-14,11:10:00
1018,-1,29.23,39.98,-1,-1.0,-1.0,1639480800,2021-12-14,11:20:00
1019,-1,29.51,39.98,-1,-1.0,-1.0,1639481400,2021-12-14,11:30:00
1020,-1,29.49,40.35,-1,-1.0,-1.0,1639482000,2021-12-14,11:40:00
1021,-1,29.49,32.72,-1,-1.0,-1.0,1639482600,2021-12-14,11:50:00
1022,-1,29.48,40.67,-1,-1.0,-1.0,1639483200,2021-12-14,12:00:00
1023,-1,29.49,40.67,-1,-1.0,-1.0,1639483800,2021-12-14,12:10:00
1024,-1,29.48,40.58,-1,-1.0,-1.0,1639484400,2021-12-14,12:20:00
1025,-1,29.48,40.3,-1,-1.0,-1.0,1639485000,2021-12-14,12:30:00
1026,-1,29.48,39.89,-1,-1.0,-1.0,1639485600,2021-12-14,12:40:00
1027,-1,29.49,38.14,-1,-1.0,-1.0,1639486200,2021-12-14,12:50:00
1028,-1,29.49,36.07,-1,-1.0,-1.0,1639486800,2021-12-14,13:00:00
1029,-1,29.48,36.07,-1,-1.0,-1.0,1639487400,2021-12-14,13:10:00
1030,-1,29.48,36.08,-1,-1.0,-1.0,1639488000,2021-12-14,13:20:00
1031,-1,29.47,36.07,-1,-1.0,-1.0,1639488600,2021-12-14,13:30:00
1032,-1,28.14,36.07,-1,-1.0,-1.0,1639489200,2021-12-14,13:40:00
1033,-1,27.8,36.54,-1,-1.0,-1.0,1639489800,2021-12-14,13:50:00
1034,-1,27.8,37.72,-1,-1.0,-1.0,1639490400,2021-12-14,14:00:00
1035,-1,27.98,39.05,-1,-1.0,-1.0,1639491000,2021-12-14,14:10:00
1036,-1,29.73,39.52,-1,-1.0,-1.0,1639491600,2021-12-14,14:20:00
1037,-1,29.99,41.58,-1,-1.0,-1.0,1639492200,2021-12-14,14:30:00
1038,-1,35.42,43.31,-1,-1.0,-1.0,1639492800,2021-12-14,14:40:00
1039,-1,35.9,43.3,-1,-1.0,-1.0,1639493400,2021-12-14,14:50:00
1040,-1,36.59,42.9,-1,-1.0,-1.0,1639494000,2021-12-14,15:00:00
1041,-1,29.74,51.84,-1,-1.0,-1.0,1639494600,2021-12-14,15:10:00
1042,-1,35.91,48.91,-1,-1.0,-1.0,1639495200,2021-12-14,15:20:00
1043,-1,25.1,46.9,-1,-1.0,-1.0,1639495800,2021-12-14,15:30:00
1044,-1,22.8,46.5,-1,-1.0,-1.0,1639496400,2021-12-14,15:40:00
1045,-1,28.96,46.34,-1,-1.0,-1.0,1639497000,2021-12-14,15:50:00
1046,-1,29.74,47.9,-1,-1.0,-1.0,1639497600,2021-12-14,16:00:00
1047,-1,29.74,43.54,-1,-1.0,-1.0,1639498200,2021-12-14,16:10:00
1048,-1,29.21,29.87,-1,-1.0,-1.0,1639498800,2021-12-14,16:20:00
1049,-1,29.22,31.17,-1,-1.0,-1.0,1639499400,2021-12-14,16:30:00
1050,-1,29.48,30.39,-1,-1.0,-1.0,1639500000,2021-12-14,16:40:00
1051,-1,30.25,30.39,-1,-1.0,-1.0,1639500600,2021-12-14,16:50:00
1052,-1,24.64,30.4,-1,-1.0,-1.0,1639501200,2021-12-14,17:00:00
1053,-1,30.0,30.39,-1,-1.0,-1.0,1639501800,2021-12-14,17:10:00
1054,-1,36.81,30.39,-1,-1.0,-1.0,1639502400,2021-12-14,17:20:00
1055,-1,26.38,31.69,-1,-1.0,-1.0,1639503000,2021-12-14,17:30:00
1056,-1,26.09,31.69,-1,-1.0,-1.0,1639503600,2021-12-14,17:40:00
1057,-1,29.22,31.7,-1,-1.0,-1.0,1639504200,2021-12-14,17:50:00
1058,-1,29.74,37.92,-1,-1.0,-1.0,1639504800,2021-12-14,18:00:00
1059,-1,29.48,39.38,-1,-1.0,-1.0,1639505400,2021-12-14,18:10:00
1060,-1,29.48,35.59,-1,-1.0,-1.0,1639506000,2021-12-14,18:20:00
1061,-1,30.0,35.59,-1,-1.0,-1.0,1639506600,2021-12-14,18:30:00
1062,-1,33.36,38.83,-1,-1.0,-1.0,1639507200,2021-12-14,18:40:00
1063,-1,29.22,36.07,-1,-1.0,-1.0,1639507800,2021-12-14,18:50:00
1064,-1,30.78,36.08,-1,-1.0,-1.0,1639508400,2021-12-14,19:00:00
1065,-1,30.26,36.08,-1,-1.0,-1.0,1639509000,2021-12-14,19:10:00
1066,-1,29.22,36.08,-1,-1.0,-1.0,1639509600,2021-12-14,19:20:00
1067,-1,36.83,36.08,-1,-1.0,-1.0,1639510200,2021-12-14,19:30:00
1068,-1,30.52,36.08,-1,-1.0,-1.0,1639510800,2021-12-14,19:40:00
1069,-1,38.66,36.08,-1,-1.0,-1.0,1639511400,2021-12-14,19:50:00
1070,-1,33.11,36.08,-1,-1.0,-1.0,1639512000,2021-12-14,20:00:00
1071,-1,31.29,36.08,-1,-1.0,-1.0,1639512600,2021-12-14,20:10:00
1072,-1,31.54,36.08,-1,-1.0,-1.0,1639513200,2021-12-14,20:20:00
1073,-1,31.04,36.08,-1,-1.0,-1.0,1639513800,2021-12-14,20:30:00
1074,-1,32.07,36.08,-1,-1.0,-1.0,1639514400,2021-12-14,20:40:00
1075,-1,31.81,36.08,-1,-1.0,-1.0,1639515000,2021-12-14,20:50:00
1076,-1,32.58,36.08,-1,-1.0,-1.0,1639515600,2021-12-14,21:00:00
1077,-1,33.88,36.08,-1,-1.0,-1.0,1639516200,2021-12-14,21:10:00
1078,-1,33.11,36.08,-1,-1.0,-1.0,1639516800,2021-12-14,21:20:00
1079,-1,33.11,36.17,-1,-1.0,-1.0,1639517400,2021-12-14,21:30:00
1080,-1,33.62,36.54,-1,-1.0,-1.0,1639518000,2021-12-14,21:40:00
1081,-1,33.62,36.08,-1,-1.0,-1.0,1639518600,2021-12-14,21:50:00
1082,-1,33.62,35.33,-1,-1.0,-1.0,1639519200,2021-12-14,22:00:00
1083,-1,32.85,37.46,-1,-1.0,-1.0,1639519800,2021-12-14,22:10:00
1084,-1,33.11,30.66,-1,-1.0,-1.0,1639520400,2021-12-14,22:20:00
1085,-1,33.36,31.29,-1,-1.0,-1.0,1639521000,2021-12-14,22:30:00
1086,-1,33.36,29.88,-1,-1.0,-1.0,1639521600,2021-12-14,22:40:00
1087,-1,33.36,29.11,-1,-1.0,-1.0,1639522200,2021-12-14,22:50:00
1088,-1,33.88,27.65,-1,-1.0,-1.0,1639522800,2021-12-14,23:00:00
1089,-1,32.59,28.82,-1,-1.0,-1.0,1639523400,2021-12-14,23:10:00
1090,-1,32.59,29.1,-1,-1.0,-1.0,1639524000,2021-12-14,23:20:00
1091,-1,33.89,29.35,-1,-1.0,-1.0,1639524600,2021-12-14,23:30:00
1092,-1,33.89,28.53,-1,-1.0,-1.0,1639525200,2021-12-14,23:40:00
1093,-1,33.11,27.35,-1,-1.0,-1.0,1639525800,2021-12-14,23:50:00
1094,-1,33.11,29.62,-1,-1.0,-1.0,1639526400,2021-12-15,00:00:00
1095,-1,33.1,29.1,-1,-1.0,-1.0,1639527000,2021-12-15,00:10:00
1096,-1,34.4,29.88,-1,-1.0,-1.0,1639527600,2021-12-15,00:20:00
1097,-1,33.62,29.1,-1,-1.0,-1.0,1639528200,2021-12-15,00:30:00
1098,-1,33.62,29.88,-1,-1.0,-1.0,1639528800,2021-12-15,00:40:00
1099,-1,33.62,15.78,-1,-1.0,-1.0,1639529400,2021-12-15,00:50:00
1100,-1,33.63,15.12,-1,-1.0,-1.0,1639530000,2021-12-15,01:00:00
1101,-1,33.62,31.5,-1,-1.0,-1.0,1639530600,2021-12-15,01:10:00
1102,-1,34.09,30.4,-1,-1.0,-1.0,1639531200,2021-12-15,01:20:00
1103,-1,34.14,15.46,-1,-1.0,-1.0,1639531800,2021-12-15,01:30:00
1104,-1,34.14,17.43,-1,-1.0,-1.0,1639532400,2021-12-15,01:40:00
1105,-1,34.14,15.77,-1,-1.0,-1.0,1639533000,2021-12-15,01:50:00
1106,-1,33.63,31.17,-1,-1.0,-1.0,1639533600,2021-12-15,02:00:00
1107,-1,34.14,31.43,-1,-1.0,-1.0,1639534200,2021-12-15,02:10:00
1108,-1,34.14,29.62,-1,-1.0,-1.0,1639534800,2021-12-15,02:20:00
1109,-1,34.14,14.83,-1,-1.0,-1.0,1639535400,2021-12-15,02:30:00
1110,-1,34.4,14.53,-1,-1.0,-1.0,1639536000,2021-12-15,02:40:00
1111,-1,33.36,16.41,-1,-1.0,-1.0,1639536600,2021-12-15,02:50:00
1112,-1,33.36,29.62,-1,-1.0,-1.0,1639537200,2021-12-15,03:00:00
1113,-1,33.36,33.77,-1,-1.0,-1.0,1639537800,2021-12-15,03:10:00
1114,-1,33.37,15.78,-1,-1.0,-1.0,1639538400,2021-12-15,03:20:00
1115,-1,33.36,17.69,-1,-1.0,-1.0,1639539000,2021-12-15,03:30:00
1116,-1,33.36,27.63,-1,-1.0,-1.0,1639539600,2021-12-15,03:40:00
1117,-1,33.36,18.01,-1,-1.0,-1.0,1639540200,2021-12-15,03:50:00
1118,-1,33.36,36.53,-1,-1.0,-1.0,1639540800,2021-12-15,04:00:00
1119,-1,35.0,17.06,-1,-1.0,-1.0,1639541400,2021-12-15,04:10:00
1120,-1,35.68,16.41,-1,-1.0,-1.0,1639542000,2021-12-15,04:20:00
1121,-1,36.64,17.06,-1,-1.0,-1.0,1639542600,2021-12-15,04:30:00
1122,-1,36.56,17.69,-1,-1.0,-1.0,1639543200,2021-12-15,04:40:00
1123,-1,36.65,17.37,-1,-1.0,-1.0,1639543800,2021-12-15,04:50:00
1124,-1,36.83,17.06,-1,-1.0,-1.0,1639544400,2021-12-15,05:00:00
1125,-1,37.29,16.74,-1,-1.0,-1.0,1639545000,2021-12-15,05:10:00
1126,-1,39.57,17.69,-1,-1.0,-1.0,1639545600,2021-12-15,05:20:00
1127,-1,39.57,17.37,-1,-1.0,-1.0,1639546200,2021-12-15,05:30:00
1128,-1,39.58,17.06,-1,-1.0,-1.0,1639546800,2021-12-15,05:40:00
1129,-1,39.58,18.01,-1,-1.0,-1.0,1639547400,2021-12-15,05:50:00
1130,-1,39.58,17.69,-1,-1.0,-1.0,1639548000,2021-12-15,06:00:00
1131,-1,33.99,17.37,-1,-1.0,-1.0,1639548600,2021-12-15,06:10:00
1132,-1,30.0,33.0,-1,-1.0,-1.0,1639549200,2021-12-15,06:20:00
1133,-1,28.96,29.1,-1,-1.0,-1.0,1639549800,2021-12-15,06:30:00
1134,-1,29.74,36.31,-1,-1.0,-1.0,1639550400,2021-12-15,06:40:00
1135,-1,28.97,36.77,-1,-1.0,-1.0,1639551000,2021-12-15,06:50:00
1136,-1,29.49,37.23,-1,-1.0,-1.0,1639551600,2021-12-15,07:00:00
1137,-1,36.64,37.22,-1,-1.0,-1.0,1639552200,2021-12-15,07:10:00
1138,-1,35.91,37.68,-1,-1.0,-1.0,1639552800,2021-12-15,07:20:00
1139,-1,29.74,36.07,-1,-1.0,-1.0,1639553400,2021-12-15,07:30:00
1140,-1,28.97,36.54,-1,-1.0,-1.0,1639554000,2021-12-15,07:40:00
1141,-1,28.97,36.54,-1,-1.0,-1.0,1639554600,2021-12-15,07:50:00
1142,-1,28.98,52.03,-1,-1.0,-1.0,1639555200,2021-12-15,08:00:00
1143,-1,29.18,54.24,-1,-1.0,-1.0,1639555800,2021-12-15,08:10:00
1144,-1,25.23,58.22,-1,-1.0,-1.0,1639556400,2021-12-15,08:20:00
1145,-1,25.23,57.8,-1,-1.0,-1.0,1639557000,2021-12-15,08:30:00
1146,-1,25.23,56.39,-1,-1.0,-1.0,1639557600,2021-12-15,08:40:00
1147,-1,26.09,56.84,-1,-1.0,-1.0,1639558200,2021-12-15,08:50:00
1148,-1,26.09,55.1,-1,-1.0,-1.0,1639558800,2021-12-15,09:00:00
1149,-1,27.39,53.56,-1,-1.0,-1.0,1639559400,2021-12-15,09:10:00
1150,-1,34.23,54.24,-1,-1.0,-1.0,1639560000,2021-12-15,09:20:00
1151,-1,33.1,54.76,-1,-1.0,-1.0,1639560600,2021-12-15,09:30:00
1152,-1,32.64,54.58,-1,-1.0,-1.0,1639561200,2021-12-15,09:40:00
1153,-1,31.29,54.07,-1,-1.0,-1.0,1639561800,2021-12-15,09:50:00
1154,-1,31.03,53.91,-1,-1.0,-1.0,1639562400,2021-12-15,10:00:00
1155,-1,30.26,51.0,-1,-1.0,-1.0,1639563000,2021-12-15,10:10:00
1156,-1,30.26,52.37,-1,-1.0,-1.0,1639563600,2021-12-15,10:20:00
1157,-1,30.25,52.37,-1,-1.0,-1.0,1639564200,2021-12-15,10:30:00
1158,-1,30.25,53.04,-1,-1.0,-1.0,1639564800,2021-12-15,10:40:00
1159,-1,30.25,54.16,-1,-1.0,-1.0,1639565400,2021-12-15,10:50:00
1160,-1,30.25,55.46,-1,-1.0,-1.0,1639566000,2021-12-15,11:00:00
1161,-1,30.25,53.9,-1,-1.0,-1.0,1639566600,2021-12-15,11:10:00
1162,-1,30.25,53.22,-1,-1.0,-1.0,1639567200,2021-12-15,11:20:00
1163,-1,30.25,53.22,-1,-1.0,-1.0,1639567800,2021-12-15,11:30:00
1164,-1,30.25,53.56,-1,-1.0,-1.0,1639568400,2021-12-15,11:40:00
1165,-1,29.99,53.69,-1,-1.0,-1.0,1639569000,2021-12-15,11:50:00
1166,-1,28.96,54.0,-1,-1.0,-1.0,1639569600,2021-12-15,12:00:00
1167,-1,28.96,53.72,-1,-1.0,-1.0,1639570200,2021-12-15,12:10:00
1168,-1,28.96,52.87,-1,-1.0,-1.0,1639570800,2021-12-15,12:20:00
1169,-1,28.96,52.87,-1,-1.0,-1.0,1639571400,2021-12-15,12:30:00
1170,-1,28.96,52.88,-1,-1.0,-1.0,1639572000,2021-12-15,12:40:00
1171,-1,22.63,52.88,-1,-1.0,-1.0,1639572600,2021-12-15,12:50:00
1172,-1,22.63,54.91,-1,-1.0,-1.0,1639573200,2021-12-15,13:00:00
1173,-1,24.35,56.24,-1,-1.0,-1.0,1639573800,2021-12-15,13:10:00
1174,-1,29.48,54.66,-1,-1.0,-1.0,1639574400,2021-12-15,13:20:00
1175,-1,35.9,51.01,-1,-1.0,-1.0,1639575000,2021-12-15,13:30:00
1176,-1,36.09,50.96,-1,-1.0,-1.0,1639575600,2021-12-15,13:40:00
1177,-1,28.96,50.66,-1,-1.0,-1.0,1639576200,2021-12-15,13:50:00
1178,-1,29.48,50.66,-1,-1.0,-1.0,1639576800,2021-12-15,14:00:00
1179,-1,28.96,50.66,-1,-1.0,-1.0,1639577400,2021-12-15,14:10:00
1180,-1,28.96,50.67,-1,-1.0,-1.0,1639578000,2021-12-15,14:20:00
1181,-1,28.96,50.65,-1,-1.0,-1.0,1639578600,2021-12-15,14:30:00
1182,7,28.96,38.23,898,28.3,24.0,1639579200,2021-12-15,14:40:00
1183,7,30.25,42.7,922,26.5,27.0,1639579800,2021-12-15,14:50:00
1184,7,22.63,44.5,957,26.0,27.0,1639580400,2021-12-15,15:00:00
1185,7,24.35,43.7,938,25.8,27.0,1639581000,2021-12-15,15:10:00
1186,6,36.42,43.3,886,26.4,26.0,1639581600,2021-12-15,15:20:00
1187,6,35.67,42.9,848,26.2,27.0,1639582200,2021-12-15,15:30:00
1188,9,37.73,38.82,897,26.4,27.0,1639582800,2021-12-15,15:40:00
1189,5,32.28,38.82,883,26.3,27.0,1639583400,2021-12-15,15:50:00
1190,4,34.51,42.08,883,26.2,27.0,1639584000,2021-12-15,16:00:00
1191,4,28.96,42.9,843,26.3,27.0,1639584600,2021-12-15,16:10:00
1192,5,22.63,42.89,826,26.3,26.0,1639585200,2021-12-15,16:20:00
1193,6,22.62,42.9,866,26.4,26.0,1639585800,2021-12-15,16:30:00
1194,6,22.63,43.46,928,26.4,26.0,1639586400,2021-12-15,16:40:00
1195,6,22.63,44.29,930,27.2,25.0,1639587000,2021-12-15,16:50:00
1196,6,22.64,44.22,918,26.4,26.0,1639587600,2021-12-15,17:00:00
1197,8,22.63,44.5,921,26.2,26.0,1639588200,2021-12-15,17:10:00
1198,8,22.63,42.34,918,26.2,26.0,1639588800,2021-12-15,17:20:00
1199,6,22.63,41.62,934,26.2,26.0,1639589400,2021-12-15,17:30:00
1200,4,22.62,40.8,907,26.6,25.0,1639590000,2021-12-15,17:40:00
1201,3,22.62,40.71,654,26.4,26.0,1639590600,2021-12-15,17:50:00
1202,3,22.63,40.62,912,26.3,26.0,1639591200,2021-12-15,18:00:00
1203,3,22.63,40.71,930,26.4,26.0,1639591800,2021-12-15,18:10:00
1204,3,22.63,42.9,930,26.7,25.0,1639592400,2021-12-15,18:20:00
1205,4,22.64,42.05,942,26.2,26.0,1639593000,2021-12-15,18:30:00
1206,5,22.64,42.05,922,26.5,25.0,1639593600,2021-12-15,18:40:00
1207,7,22.63,42.5,932,26.5,26.0,1639594200,2021-12-15,18:50:00
1208,7,22.63,41.54,921,26.4,26.0,1639594800,2021-12-15,19:00:00
1209,7,22.64,40.43,906,26.5,25.0,1639595400,2021-12-15,19:10:00
1210,7,22.97,43.26,901,25.6,27.0,1639596000,2021-12-15,19:20:00
1211,7,24.01,43.5,926,26.7,25.0,1639596600,2021-12-15,19:30:00
1212,7,24.35,42.14,911,27.0,25.0,1639597200,2021-12-15,19:40:00
1213,6,25.39,40.67,1008,27.1,24.0,1639597800,2021-12-15,19:50:00
1214,7,25.22,40.94,1515,27.2,25.0,1639598400,2021-12-15,20:00:00
1215,7,25.22,41.13,1097,27.3,25.0,1639599000,2021-12-15,20:10:00
1216,7,26.08,38.38,909,27.1,25.0,1639599600,2021-12-15,20:20:00
1217,7,25.39,43.5,932,27.4,24.0,1639600200,2021-12-15,20:30:00
1218,7,26.09,43.1,953,27.3,25.0,1639600800,2021-12-15,20:40:00
1219,7,26.78,40.71,927,27.3,24.0,1639601400,2021-12-15,20:50:00
1220,7,23.49,38.83,897,28.0,23.0,1639602000,2021-12-15,21:00:00
1221,7,24.01,38.83,817,27.3,24.0,1639602600,2021-12-15,21:10:00
1222,-1,22.64,39.29,819,25.6,26.0,1639603200,2021-12-15,21:20:00
1223,-1,22.63,40.95,771,25.9,26.0,1639603800,2021-12-15,21:30:00
1224,-1,22.64,41.13,812,26.0,26.0,1639604400,2021-12-15,21:40:00
1225,0,31.03,36.67,835,26.0,25.0,1639641600,2021-12-16,08:00:00
1226,0,30.25,36.76,858,26.3,24.0,1639642200,2021-12-16,08:10:00
1227,0,30.27,36.86,821,24.9,26.0,1639642800,2021-12-16,08:20:00
1228,0,29.47,37.13,863,25.0,26.0,1639643400,2021-12-16,08:30:00
1229,2,29.48,37.05,807,25.4,25.0,1639644000,2021-12-16,08:40:00
1230,1,29.48,36.48,701,25.8,25.0,1639644600,2021-12-16,08:50:00
1231,1,29.47,36.9,847,25.7,25.0,1639645200,2021-12-16,09:00:00
1232,2,29.47,35.92,863,25.9,24.0,1639645800,2021-12-16,09:10:00
1233,2,29.47,35.92,897,26.3,24.0,1639646400,2021-12-16,09:20:00
1234,1,29.47,37.41,915,26.1,24.0,1639647000,2021-12-16,09:30:00
1235,3,32.34,39.77,832,25.4,26.0,1639649400,2021-12-16,10:10:00
1236,2,31.56,36.31,912,25.6,26.0,1639650000,2021-12-16,10:20:00
1237,2,31.56,47.11,901,26.0,24.0,1639650600,2021-12-16,10:30:00
1238,3,31.82,38.14,892,26.1,24.0,1639651200,2021-12-16,10:40:00
1239,5,31.9,39.12,896,26.2,24.0,1639651800,2021-12-16,10:50:00
1240,4,32.15,40.22,1033,26.3,23.0,1639652400,2021-12-16,11:00:00
1241,5,31.87,39.54,909,26.2,23.0,1639653000,2021-12-16,11:10:00
1242,5,32.34,39.12,845,26.3,23.0,1639653600,2021-12-16,11:20:00
1243,4,34.12,52.53,941,25.8,24.0,1639654200,2021-12-16,11:30:00
1244,5,34.13,56.24,934,26.1,24.0,1639654800,2021-12-16,11:40:00
1245,6,34.14,56.24,930,26.2,23.0,1639655400,2021-12-16,11:50:00
1246,6,34.17,54.23,939,26.6,22.0,1639656000,2021-12-16,12:00:00
1247,7,34.56,53.42,934,26.5,23.0,1639656600,2021-12-16,12:10:00
1248,7,34.64,54.89,905,26.8,22.0,1639657200,2021-12-16,12:20:00
1249,6,34.58,53.89,911,26.2,23.0,1639657800,2021-12-16,12:30:00
1250,7,34.12,54.07,913,26.2,23.0,1639658400,2021-12-16,12:40:00
1251,4,33.93,54.58,931,26.6,22.0,1639659000,2021-12-16,12:50:00
1252,3,33.87,54.27,861,26.4,22.0,1639659600,2021-12-16,13:00:00
1253,4,34.56,55.02,895,26.5,22.0,1639660200,2021-12-16,13:10:00
1254,4,30.16,55.23,864,26.0,23.0,1639660800,2021-12-16,13:20:00
1255,5,35.91,55.38,796,26.2,23.0,1639661400,2021-12-16,13:30:00
1256,4,35.17,56.03,815,26.3,23.0,1639662000,2021-12-16,13:40:00
1257,4,29.49,55.79,816,26.5,22.0,1639662600,2021-12-16,13:50:00
1258,4,30.78,55.83,806,26.3,22.0,1639663200,2021-12-16,14:00:00
1259,3,25.8,56.27,822,26.8,22.0,1639663800,2021-12-16,14:10:00
1260,4,26.96,56.12,786,26.5,22.0,1639664400,2021-12-16,14:20:00
1261,4,27.82,56.45,803,26.5,22.0,1639665000,2021-12-16,14:30:00
1262,5,24.37,33.97,849,26.4,22.0,1639665600,2021-12-16,14:40:00
1263,5,26.09,29.35,805,25.9,23.0,1639666200,2021-12-16,14:50:00
1264,5,30.16,29.82,833,26.3,22.0,1639666800,2021-12-16,15:00:00
1265,4,30.0,30.12,768,26.1,23.0,1639667400,2021-12-16,15:10:00
1266,4,30.0,-1.0,770,26.2,22.0,1639668000,2021-12-16,15:20:00
1267,4,30.01,-1.0,788,26.7,21.0,1639668600,2021-12-16,15:30:00
1268,5,29.24,55.98,847,26.6,21.0,1639669200,2021-12-16,15:40:00
1269,5,29.49,56.48,801,26.3,22.0,1639669800,2021-12-16,15:50:00
1270,4,31.31,58.48,786,26.4,22.0,1639670400,2021-12-16,16:00:00
1271,4,30.01,30.09,795,26.4,21.0,1639671000,2021-12-16,16:10:00
1272,7,29.24,50.16,816,26.6,22.0,1639671600,2021-12-16,16:20:00
1273,7,29.76,51.87,877,26.6,21.0,1639672200,2021-12-16,16:30:00
1274,7,28.98,52.2,811,26.4,24.0,1639672800,2021-12-16,16:40:00
1275,7,29.39,53.06,816,26.3,22.0,1639673400,2021-12-16,16:50:00
1276,8,26.96,49.49,789,26.5,21.0,1639674000,2021-12-16,17:00:00
1277,7,26.96,47.32,836,26.1,22.0,1639674600,2021-12-16,17:10:00
1278,9,29.49,46.92,805,26.8,22.0,1639675200,2021-12-16,17:20:00
1279,11,29.49,46.91,769,27.0,21.0,1639675800,2021-12-16,17:30:00
1280,9,36.83,46.83,784,26.9,20.0,1639676400,2021-12-16,17:40:00
1281,10,29.49,46.6,804,27.2,20.0,1639677000,2021-12-16,17:50:00
1282,10,28.16,58.9,786,26.9,20.0,1639677600,2021-12-16,18:00:00
1283,8,27.85,56.25,796,27.1,20.0,1639678200,2021-12-16,18:10:00
1284,10,27.83,56.4,834,27.5,19.0,1639678800,2021-12-16,18:20:00
1285,9,28.0,56.4,823,27.1,20.0,1639679400,2021-12-16,18:30:00
1286,6,27.82,56.53,790,27.3,20.0,1639680000,2021-12-16,18:40:00
1287,5,28.17,56.36,802,27.2,20.0,1639680600,2021-12-16,18:50:00
1288,7,28.34,56.12,742,27.0,20.0,1639681200,2021-12-16,19:00:00
1289,7,28.0,56.54,770,27.0,22.0,1639681800,2021-12-16,19:10:00
1290,7,29.48,58.11,762,26.9,21.0,1639682400,2021-12-16,19:20:00
1291,6,36.15,57.67,767,26.5,19.0,1639683000,2021-12-16,19:30:00
1292,3,29.75,62.84,824,26.4,20.0,1639683600,2021-12-16,19:40:00
1293,3,32.34,61.65,779,26.2,26.0,1639684200,2021-12-16,19:50:00
1294,3,31.56,61.15,812,26.8,20.0,1639684800,2021-12-16,20:00:00
1295,3,29.76,60.9,784,26.9,21.0,1639685400,2021-12-16,20:10:00
1296,4,30.53,59.98,784,26.8,20.0,1639686000,2021-12-16,20:20:00
1297,4,31.04,58.66,771,26.9,20.0,1639686600,2021-12-16,20:30:00
1298,4,28.98,57.49,768,26.6,20.0,1639687200,2021-12-16,20:40:00
1299,2,32.07,57.58,788,26.9,19.0,1639687800,2021-12-16,20:50:00
1300,2,28.98,57.66,768,26.8,19.0,1639688400,2021-12-16,21:00:00
1301,3,33.63,58.29,780,26.4,20.0,1639689000,2021-12-16,21:10:00
1302,3,33.62,57.94,779,26.7,19.0,1639689600,2021-12-16,21:20:00
1303,3,33.63,57.19,764,26.6,19.0,1639690200,2021-12-16,21:30:00
1304,4,35.44,57.02,778,26.4,20.0,1639690800,2021-12-16,21:40:00
1305,4,35.44,-1.0,772,26.4,20.0,1639691400,2021-12-16,21:50:00
1306,4,35.92,-1.0,768,26.8,19.0,1639692000,2021-12-16,22:00:00
1307,3,29.75,-1.0,781,26.9,19.0,1639692600,2021-12-16,22:10:00
1308,2,29.76,-1.0,766,26.6,19.0,1639693200,2021-12-16,22:20:00
1309,0,30.02,-1.0,-1,-1.0,-1.0,1639693800,2021-12-16,22:30:00
